Pokemon,Score,Dex,Type 1,Type 2,Attack,Defense,Stamina,Stat Product,Level,CP,Fast Move,Charged Move 1,Charged Move 2,Charged Move 1 Count,Charged Move 2 Count,Buddy Distance,Charged Move Cost
Tinkaton,100,959,fairy,steel,76,100.8,101,773741,25,767,Fairy Wind,Gigaton Hammer,Bulldoze,7,7,3,75000
Corviknight,96.5,823,flying,steel,76.5,93.5,107,765344,23,768,Sand Attack,Air Cutter,Iron Head,10,13,1,10000
Araquanid,95.2,752,water,bug,70.8,126.5,98,877708,32,792,Infestation,Water Pulse,Mirror Coat,5,4,3,50000
Cramorant,95,845,flying,water,86.7,86.7,90,676520,26,766,Peck,Dive,Fly,5,6,3,50000
Carbink,93.8,703,rock,fairy,67.6,202.7,101,1383955,50,968,Rock Throw,Rock Slide,Moonblast,9,10,5,75000
Umbreon,92.3,197,dark,none,64.6,126.6,111,907798,27,767,Snarl,Dark Pulse,Last Resort,4,5,5,75000
Mandibuzz,92,630,dark,flying,65.9,108.2,125,891298,26.5,768,Snarl,Dark Pulse,Shadow Ball,4,4,5,75000
Melmetal,92,809,steel,none,86.5,75.2,104,676499,15.5,767,Thunder Shock,Double Iron Bash,Dynamic Punch,4,5,20,100000
Mimikyu,91.3,778,ghost,fairy,87,101.3,76,669796,25,767,Shadow Claw,Shadow Sneak,Play Rough,7,8,5,50000
Azumarill,91,184,water,fairy,72.7,104.7,149,1134142,43,908,Bubble,Ice Beam,Play Rough,5,6,3,50000
Wobbuffet,90.8,202,psychic,none,50.7,81.8,268,1111466,50,750,Counter,Mirror Coat,Return,8,12,3,50000
Pachirisu,90.5,417,electric,none,73.7,126.4,114,1061988,50,887,Volt Switch,Hyper Fang,Thunder Punch,4,3,5,75000
Corsola (Galarian),89.6,222,ghost,none,79,129.7,111,1137339,47.5,949,Astonish,Night Shade,Power Gem,5,5,3,50000
Steelix,88.8,208,steel,ground,70.4,131.1,90,830650,23.5,766,Thunder Fang,Psychic Fangs,Crunch,6,8,5,75000
Forretress,87.8,205,bug,steel,78.5,104.1,91,743638,24.5,767,Volt Switch,Sand Tomb,Rock Tomb,3,4,5,75000
Mantine,87.6,226,water,flying,75.5,119.2,86,773966,27,768,Wing Attack,Twister,Water Pulse,5,7,5,75000
Cresselia,87.1,488,psychic,none,66.7,115,114,874437,20,766,Psycho Cut,Grass Knot,Moonblast,6,6,20,100000
Diggersby,87.1,660,normal,ground,76,111.4,138,1168363,47,945,Mud Shot,Fire Punch,Scorching Sands,5,6,1,10000
Throh,86.3,538,fighting,none,78.9,77.1,122,742149,22,767,Low Kick,Brick Break,Body Slam,5,5,5,75000
Stunfisk,86.1,618,ground,electric,72.6,90.6,123,809040,26,767,Thunder Shock,Mud Bomb,Discharge,5,5,5,75000
Jumpluff,85.8,189,grass,flying,74.2,120.4,117,1045241,40.5,882,Fairy Wind,Energy Ball,Acrobatics,5,7,3,50000
Dusclops,85.3,356,ghost,none,79.3,153,83,1007031,42,896,Hex,Ice Punch,Shadow Punch,4,3,3,50000
Registeel,84.6,379,steel,none,68.4,136,92,855821,22.5,767,Lock On,Flash Cannon,Focus Blast,13,15,20,100000
Medicham,84.4,308,fighting,psychic,85.6,111.7,113,1080452,49,962,Psycho Cut,Ice Punch,Dynamic Punch,5,5,3,50000
Steelix (Shadow),83.6,208,steel,ground,70.4,131.1,90,830650,23.5,766,Thunder Fang,Psychic Fangs,Crunch,6,8,5,75000
Skarmory,83.1,227,steel,flying,75.5,119.2,86,773966,27,768,Air Slash,Brave Bird,Drill Run,7,5,5,75000
Annihilape,82.6,979,fighting,ghost,88.3,75.3,100,664899,17,767,Low Kick,Rage Fist,Ice Punch,5,5,3,50000
Guzzlord,82.4,799,dark,dragon,81,47.3,189,724116,19.5,767,Dragon Tail,Brutal Swing,Sludge Bomb,3,5,20,100000
Lickitung,82.4,108,normal,none,77.7,102.7,150,1196969,50,964,Lick,Body Slam,Power Whip,14,17,3,50000
Aromatisse,82.1,683,fairy,none,82.9,76.8,111,706706,24,768,Fairy Wind,Moonblast,Psyshock,6,5,3,50000
Bastiodon,82.1,411,rock,steel,63.9,196.1,110,1378387,46.5,938,Smack Down,Stone Edge,Flamethrower,7,7,5,75000
Gligar,82.1,207,ground,flying,78.2,104.8,94,770364,31,779,Wing Attack,Night Slash,Dig,5,7,5,75000
Ninetales,82.1,38,fire,none,81.8,97,90,714114,24.5,765,Ember,Weather Ball (Fire),Energy Ball,4,5,3,50000
Ninetales (Alolan),82.1,38,ice,fairy,81.9,97.4,89,709958,24,766,Powder Snow,Weather Ball (Ice),Chilling Water,5,6,3,50000
Corviknight (Shadow),81.9,823,flying,steel,76.5,93.5,107,765344,23,768,Sand Attack,Air Cutter,Iron Head,10,13,1,10000
Altaria,81.1,334,dragon,flying,74,108.7,98,788292,28.5,767,Dragon Breath,Moonblast,Flamethrower,13,14,1,10000
Araquanid (Shadow),81.1,752,water,bug,70.8,126.5,98,877708,32,792,Infestation,Water Pulse,Mirror Coat,5,4,3,50000
Thievul,81.1,828,dark,none,85.8,87.2,91,680840,26,764,Sucker Punch,Night Slash,Icy Wind,5,7,1,10000
Wormadam (Trash),81.1,413,bug,steel,80.8,116.3,104,977292,41,888,Sucker Punch,Bug Buzz,Iron Head,9,8,1,10000
Doublade,80.9,680,steel,ghost,87.9,100.2,76,669376,22.5,768,Shadow Claw,Sacred Sword,Iron Head,5,7,5,75000
Mawile,80.9,303,steel,fairy,94.9,91.9,90,784918,39,866,Fairy Wind,Vise Grip,Iron Head,5,6,5,75000
Torkoal,80.6,324,fire,none,77,108.3,91,758858,27,767,Ember,Flame Wheel,Overheat,5,7,3,50000
Wobbuffet (Shadow),80.6,202,psychic,none,50.7,81.8,268,1111466,50,750,Counter,Mirror Coat,Frustration,8,12,3,50000
Jellicent,80.4,593,water,ghost,76.3,90.4,111,765625,24,767,Hex,Surf,Shadow Ball,4,4,3,50000
Quagsire,80.4,195,water,ground,79.6,80.6,115,737812,28.5,767,Mud Shot,Aqua Tail,Stone Edge,4,7,3,50000
Florges,80.1,671,fairy,none,85.9,101.3,78,678730,17,767,Fairy Wind,Chilling Water,Disarming Voice,5,5,3,50000
Marowak,80.1,105,ground,none,79.4,107.8,90,770339,31.5,784,Mud Slap,Bone Club,Rock Slide,4,5,3,50000
Toxapex,79.9,748,poison,water,69.5,169.7,89,1049679,38,856,Bite,Brine,Sludge Wave,15,17,3,50000
Dunsparce,79.7,206,normal,none,79,83.7,139,919110,37.5,852,Bite,Drill Run,Rock Slide,10,12,3,50000
Servine,79.7,496,grass,none,85.1,112.8,114,1094318,50,966,Vine Whip,Grass Knot,Wrap,7,6,3,10000
Oranguru,79.2,765,normal,psychic,78.8,93,101,740168,23,766,Confusion,Brutal Swing,Trailblaze,3,4,3,75000
Sableye (Shadow),79.2,302,dark,ghost,95,98.9,99,930155,47,942,Shadow Claw,Foul Play,Drain Punch,5,5,5,75000
Bastiodon (Shadow),78.9,411,rock,steel,63.9,196.1,110,1378387,46.5,938,Smack Down,Stone Edge,Flamethrower,7,7,5,75000
Marowak (Alolan),78.7,105,fire,ghost,79.4,107.8,90,770339,31.5,784,Fire Spin,Bone Club,Shadow Bone,4,5,3,50000
